,CHECKINGSTATUS,LOANDURATION,CREDITHISTORY,LOANPURPOSE,LOANAMOUNT,EXISTINGSAVINGS,EMPLOYMENTDURATION,INSTALLMENTPERCENT,SEX,OTHERSONLOAN,CURRENTRESIDENCEDURATION,OWNSPROPERTY,AGE,INSTALLMENTPLANS,HOUSING,EXISTINGCREDITSCOUNT,JOB,DEPENDENTS,TELEPHONE,FOREIGNWORKER,RISK
3379,no_checking,31,prior_payments_delayed,radio_tv,7460,100_to_500,greater_7,5,male,co-applicant,5,unknown,44,none,free,2,management_self-employed,1,yes,yes,Risk
3380,no_checking,31,prior_payments_delayed,repairs,2535,500_to_1000,greater_7,3,female,none,4,savings_insurance,35,none,own,1,skilled,1,yes,yes,No Risk
3381,no_checking,31,prior_payments_delayed,repairs,5942,500_to_1000,4_to_7,4,male,none,4,savings_insurance,40,none,own,1,skilled,1,none,yes,Risk
3382,no_checking,31,prior_payments_delayed,retraining,5316,100_to_500,4_to_7,4,female,none,4,car_other,40,stores,own,1,skilled,1,yes,yes,Risk
3383,no_checking,31,prior_payments_delayed,vacation,2673,500_to_1000,1_to_4,3,male,none,2,real_estate,35,stores,rent,1,skilled,2,none,yes,Risk
3384,no_checking,31,prior_payments_delayed,vacation,6117,100_to_500,less_1,4,male,none,3,savings_insurance,35,none,own,2,management_self-employed,1,none,yes,Risk
3385,no_checking,32,all_credits_paid_back,car_used,4423,greater_1000,1_to_4,4,female,none,3,car_other,42,none,own,1,skilled,1,none,yes,No Risk
3386,no_checking,32,all_credits_paid_back,car_used,5353,100_to_500,4_to_7,4,male,none,4,car_other,40,none,own,1,skilled,1,yes,yes,No Risk
3387,no_checking,32,all_credits_paid_back,furniture,1317,100_to_500,less_1,3,male,none,3,savings_insurance,26,stores,own,1,unskilled,1,yes,yes,No Risk
3388,no_checking,32,all_credits_paid_back,furniture,4005,greater_1000,4_to_7,3,male,none,2,car_other,35,stores,own,2,unskilled,1,none,yes,No Risk
3389,no_checking,32,all_credits_paid_back,radio_tv,4151,100_to_500,less_1,4,female,none,3,savings_insurance,48,none,own,1,skilled,1,yes,yes,No Risk
3390,no_checking,32,credits_paid_to_date,car_used,1553,greater_1000,1_to_4,4,male,none,3,real_estate,44,none,own,1,skilled,1,none,yes,No Risk
3391,no_checking,32,credits_paid_to_date,radio_tv,5572,100_to_500,greater_7,5,female,none,4,car_other,46,none,free,2,skilled,1,yes,yes,Risk
3392,no_checking,32,outstanding_credit,appliances,2775,greater_1000,greater_7,5,male,none,5,car_other,48,none,free,2,skilled,1,yes,yes,Risk
3393,no_checking,32,outstanding_credit,appliances,4673,greater_1000,4_to_7,3,female,none,4,unknown,34,none,own,1,skilled,2,yes,yes,Risk
3394,no_checking,32,outstanding_credit,appliances,6536,unknown,greater_7,5,male,co-applicant,5,unknown,54,stores,own,2,unskilled,2,yes,yes,Risk
3395,no_checking,32,outstanding_credit,appliances,6886,500_to_1000,1_to_4,4,female,none,4,unknown,47,none,own,2,management_self-employed,2,yes,yes,Risk
3396,no_checking,32,outstanding_credit,appliances,8032,500_to_1000,1_to_4,3,male,none,3,unknown,41,none,own,1,skilled,1,none,yes,No Risk
3397,no_checking,32,outstanding_credit,furniture,3074,greater_1000,4_to_7,4,male,none,3,savings_insurance,39,none,own,2,skilled,1,none,yes,No Risk
3398,no_checking,32,outstanding_credit,furniture,3184,unknown,greater_7,4,male,none,4,car_other,37,bank,own,2,unemployed,2,yes,yes,No Risk
3399,no_checking,32,outstanding_credit,furniture,4947,500_to_1000,greater_7,3,male,co-applicant,4,unknown,33,bank,own,1,unskilled,1,yes,yes,Risk
3400,no_checking,32,outstanding_credit,furniture,5170,unknown,greater_7,5,male,co-applicant,5,unknown,51,stores,free,2,unskilled,1,yes,yes,Risk
3401,no_checking,32,outstanding_credit,furniture,5499,unknown,greater_7,5,male,co-applicant,4,unknown,49,none,own,3,skilled,2,yes,yes,Risk
3402,no_checking,32,outstanding_credit,furniture,6066,unknown,4_to_7,4,male,none,5,unknown,48,stores,own,3,unskilled,2,yes,yes,Risk
3403,no_checking,32,outstanding_credit,furniture,7518,500_to_1000,greater_7,5,male,co-applicant,3,car_other,53,none,free,2,skilled,2,yes,yes,Risk
3404,no_checking,32,outstanding_credit,other,5821,500_to_1000,greater_7,4,male,none,2,car_other,37,bank,own,1,unskilled,1,none,yes,No Risk
3405,no_checking,32,outstanding_credit,other,6412,500_to_1000,greater_7,4,male,none,3,car_other,52,none,free,2,skilled,1,none,yes,Risk
3406,no_checking,32,outstanding_credit,other,9724,500_to_1000,greater_7,5,male,none,5,car_other,46,none,free,2,management_self-employed,1,yes,yes,Risk
3407,no_checking,32,outstanding_credit,other,9727,500_to_1000,4_to_7,4,male,guarantor,5,car_other,57,none,free,2,skilled,2,yes,yes,Risk
3408,no_checking,32,outstanding_credit,other,10292,100_to_500,greater_7,6,male,co-applicant,5,car_other,61,none,free,2,management_self-employed,1,yes,yes,Risk
3409,no_checking,32,outstanding_credit,radio_tv,5197,500_to_1000,greater_7,5,male,none,5,unknown,55,none,own,2,skilled,1,yes,yes,Risk
3410,no_checking,32,outstanding_credit,radio_tv,8827,500_to_1000,4_to_7,5,male,co-applicant,4,unknown,50,none,free,2,management_self-employed,2,yes,yes,Risk
3411,no_checking,32,outstanding_credit,repairs,2886,unknown,greater_7,5,female,none,4,car_other,37,none,own,2,skilled,1,yes,yes,Risk
3412,no_checking,32,outstanding_credit,repairs,5126,unknown,1_to_4,4,male,guarantor,5,unknown,52,stores,own,2,unskilled,1,yes,yes,No Risk
3413,no_checking,32,outstanding_credit,repairs,5606,greater_1000,greater_7,4,male,co-applicant,3,car_other,32,none,own,1,skilled,2,yes,yes,Risk
3414,no_checking,32,outstanding_credit,repairs,5613,500_to_1000,greater_7,5,male,co-applicant,5,car_other,44,none,free,2,management_self-employed,1,yes,yes,Risk
3415,no_checking,32,outstanding_credit,repairs,5959,500_to_1000,greater_7,5,male,co-applicant,4,car_other,45,none,free,2,management_self-employed,1,yes,yes,Risk
3416,no_checking,32,outstanding_credit,repairs,6169,unknown,greater_7,5,female,co-applicant,5,unknown,47,stores,own,3,unskilled,2,yes,yes,Risk
3417,no_checking,32,outstanding_credit,repairs,6331,unknown,greater_7,5,male,co-applicant,4,car_other,48,none,free,2,management_self-employed,2,yes,yes,Risk
3418,no_checking,32,outstanding_credit,repairs,6954,500_to_1000,greater_7,4,male,co-applicant,3,unknown,56,none,free,2,skilled,1,yes,yes,Risk
3419,no_checking,32,outstanding_credit,repairs,7360,greater_1000,greater_7,5,male,none,3,unknown,52,stores,free,2,unskilled,2,yes,no,Risk
3420,no_checking,32,outstanding_credit,repairs,7418,500_to_1000,greater_7,4,male,co-applicant,4,unknown,52,none,free,2,skilled,1,yes,yes,Risk
3421,no_checking,32,outstanding_credit,vacation,2742,500_to_1000,greater_7,3,female,none,2,car_other,30,none,own,2,skilled,1,none,yes,Risk
3422,no_checking,32,outstanding_credit,vacation,6483,500_to_1000,4_to_7,3,female,none,4,unknown,44,none,own,2,skilled,1,yes,yes,Risk
3423,no_checking,32,prior_payments_delayed,appliances,2879,500_to_1000,1_to_4,4,male,none,2,car_other,46,none,own,2,skilled,1,yes,yes,Risk
3424,no_checking,32,prior_payments_delayed,appliances,4842,500_to_1000,greater_7,5,female,none,3,car_other,43,none,free,2,skilled,1,none,yes,Risk
3425,no_checking,32,prior_payments_delayed,appliances,5158,unknown,greater_7,5,male,none,3,unknown,42,none,own,3,skilled,2,yes,yes,Risk
3426,no_checking,32,prior_payments_delayed,appliances,6064,100_to_500,4_to_7,3,female,none,4,unknown,43,none,own,2,skilled,1,yes,yes,Risk
3427,no_checking,32,prior_payments_delayed,appliances,6954,500_to_1000,greater_7,4,female,none,4,car_other,58,none,own,2,skilled,1,none,yes,Risk
3428,no_checking,32,prior_payments_delayed,appliances,6990,unknown,4_to_7,5,male,none,5,unknown,44,none,own,2,skilled,2,yes,yes,No Risk
3429,no_checking,32,prior_payments_delayed,appliances,8102,100_to_500,4_to_7,5,male,co-applicant,5,savings_insurance,47,stores,own,2,unskilled,1,yes,yes,No Risk
3430,no_checking,32,prior_payments_delayed,business,6394,100_to_500,greater_7,5,female,none,4,car_other,44,none,own,1,skilled,1,yes,yes,No Risk
3431,no_checking,32,prior_payments_delayed,business,6860,100_to_500,4_to_7,3,male,none,3,car_other,40,stores,rent,1,unskilled,1,yes,yes,No Risk
3432,no_checking,32,prior_payments_delayed,car_used,1905,unknown,1_to_4,4,male,none,4,savings_insurance,33,none,own,1,skilled,1,yes,yes,No Risk
3433,no_checking,32,prior_payments_delayed,car_used,2022,unknown,greater_7,4,female,none,4,unknown,32,bank,own,2,unemployed,1,yes,yes,Risk
3434,no_checking,32,prior_payments_delayed,car_used,4400,unknown,greater_7,3,male,co-applicant,4,car_other,47,stores,free,3,unskilled,2,yes,yes,Risk
3435,no_checking,32,prior_payments_delayed,car_used,4415,unknown,4_to_7,3,male,none,4,car_other,44,none,own,1,skilled,1,none,yes,Risk
3436,no_checking,32,prior_payments_delayed,car_used,4756,unknown,4_to_7,4,male,none,3,savings_insurance,42,none,own,2,skilled,1,yes,yes,No Risk
3437,no_checking,32,prior_payments_delayed,car_used,5210,unknown,1_to_4,3,male,none,4,unknown,41,none,own,2,skilled,1,none,yes,Risk
3438,no_checking,32,prior_payments_delayed,car_used,5305,500_to_1000,4_to_7,4,male,guarantor,5,car_other,45,none,free,1,skilled,1,yes,yes,Risk
3439,no_checking,32,prior_payments_delayed,car_used,5497,500_to_1000,4_to_7,4,male,guarantor,5,car_other,51,none,free,2,skilled,1,yes,yes,No Risk
3440,no_checking,32,prior_payments_delayed,car_used,5506,500_to_1000,1_to_4,4,male,none,3,car_other,29,none,own,1,skilled,1,none,yes,No Risk
3441,no_checking,32,prior_payments_delayed,car_used,6250,unknown,4_to_7,4,male,none,4,car_other,46,none,own,2,skilled,1,yes,yes,No Risk
3442,no_checking,32,prior_payments_delayed,car_used,9131,500_to_1000,4_to_7,5,male,co-applicant,4,car_other,41,none,free,2,management_self-employed,2,yes,yes,Risk
3443,no_checking,32,prior_payments_delayed,car_used,9233,500_to_1000,4_to_7,3,female,none,4,car_other,46,none,free,2,skilled,2,yes,yes,Risk
3444,no_checking,32,prior_payments_delayed,education,4424,500_to_1000,4_to_7,3,male,none,4,savings_insurance,32,none,own,2,skilled,1,none,yes,No Risk
3445,no_checking,32,prior_payments_delayed,education,6332,100_to_500,4_to_7,5,female,none,5,savings_insurance,50,none,own,2,management_self-employed,2,yes,yes,Risk
3446,no_checking,32,prior_payments_delayed,furniture,4688,500_to_1000,4_to_7,4,male,none,4,car_other,51,none,own,2,skilled,1,yes,yes,No Risk
3447,no_checking,32,prior_payments_delayed,furniture,5915,unknown,4_to_7,4,male,none,5,car_other,45,none,own,2,skilled,2,yes,yes,No Risk
3448,no_checking,32,prior_payments_delayed,furniture,9016,100_to_500,1_to_4,4,male,co-applicant,5,unknown,46,none,free,2,management_self-employed,1,yes,yes,No Risk
3449,no_checking,32,prior_payments_delayed,radio_tv,2070,500_to_1000,4_to_7,4,male,none,3,savings_insurance,41,none,own,1,skilled,1,none,yes,Risk
3450,no_checking,32,prior_payments_delayed,radio_tv,3581,500_to_1000,4_to_7,4,female,none,2,car_other,43,none,own,2,skilled,1,none,yes,No Risk
3451,no_checking,32,prior_payments_delayed,radio_tv,5102,500_to_1000,4_to_7,3,female,none,3,car_other,43,none,own,2,skilled,1,yes,yes,Risk
3452,no_checking,32,prior_payments_delayed,radio_tv,5105,500_to_1000,1_to_4,4,male,none,5,savings_insurance,44,none,own,2,management_self-employed,1,none,yes,Risk
3453,no_checking,32,prior_payments_delayed,radio_tv,5613,100_to_500,1_to_4,3,male,none,4,car_other,34,none,own,1,management_self-employed,1,none,yes,Risk
3454,no_checking,32,prior_payments_delayed,radio_tv,10584,100_to_500,1_to_4,3,male,co-applicant,3,unknown,46,stores,own,2,unskilled,2,yes,yes,No Risk
3455,no_checking,33,all_credits_paid_back,radio_tv,4420,100_to_500,less_1,4,male,none,3,real_estate,34,stores,own,1,unskilled,1,yes,yes,No Risk
3456,no_checking,33,all_credits_paid_back,radio_tv,4574,100_to_500,4_to_7,4,male,none,4,savings_insurance,43,none,own,1,management_self-employed,2,none,yes,No Risk
3457,no_checking,33,credits_paid_to_date,business,6699,greater_1000,4_to_7,4,female,none,4,car_other,45,none,free,2,skilled,1,yes,yes,Risk
3458,no_checking,33,credits_paid_to_date,car_used,5485,500_to_1000,1_to_4,3,female,none,4,car_other,39,none,own,1,skilled,1,none,yes,Risk
3459,no_checking,33,credits_paid_to_date,radio_tv,4781,100_to_500,1_to_4,4,male,none,4,savings_insurance,36,none,own,2,management_self-employed,1,none,yes,No Risk
3460,no_checking,33,credits_paid_to_date,radio_tv,5025,greater_1000,less_1,4,male,guarantor,4,real_estate,40,none,own,2,skilled,1,yes,yes,No Risk
3461,no_checking,33,credits_paid_to_date,retraining,7064,greater_1000,1_to_4,4,male,none,5,unknown,44,none,own,2,management_self-employed,1,none,yes,No Risk
3462,no_checking,33,outstanding_credit,appliances,5130,greater_1000,4_to_7,4,female,none,4,car_other,48,none,own,1,skilled,1,none,yes,Risk
3463,no_checking,33,outstanding_credit,appliances,5865,greater_1000,greater_7,5,male,co-applicant,5,car_other,47,none,free,3,skilled,2,yes,yes,Risk
3464,no_checking,33,outstanding_credit,appliances,6132,unknown,greater_7,4,male,none,3,unknown,64,none,own,3,skilled,2,yes,yes,Risk
3465,no_checking,33,outstanding_credit,appliances,6222,unknown,greater_7,4,male,none,3,car_other,43,stores,free,2,unskilled,1,yes,yes,No Risk
3466,no_checking,33,outstanding_credit,appliances,7941,500_to_1000,4_to_7,5,male,co-applicant,4,unknown,36,none,free,2,skilled,1,yes,yes,Risk
3467,no_checking,33,outstanding_credit,appliances,8187,unknown,greater_7,5,male,co-applicant,5,unknown,55,none,free,2,skilled,2,yes,yes,Risk
3468,no_checking,33,outstanding_credit,appliances,8276,500_to_1000,greater_7,5,male,co-applicant,4,car_other,46,none,free,2,skilled,1,yes,yes,Risk
3469,no_checking,33,outstanding_credit,furniture,4539,greater_1000,greater_7,4,male,co-applicant,5,savings_insurance,51,stores,own,2,unskilled,2,yes,yes,Risk
3470,no_checking,33,outstanding_credit,furniture,4550,greater_1000,greater_7,5,male,none,4,savings_insurance,51,none,free,3,skilled,2,yes,yes,Risk
3471,no_checking,33,outstanding_credit,furniture,6465,unknown,greater_7,4,female,guarantor,5,unknown,66,none,free,2,unskilled,1,yes,yes,Risk
3472,no_checking,33,outstanding_credit,furniture,7086,500_to_1000,greater_7,5,male,co-applicant,3,unknown,55,none,free,2,skilled,1,yes,yes,Risk
3473,no_checking,33,outstanding_credit,other,5253,greater_1000,greater_7,5,male,none,3,car_other,43,none,own,2,skilled,1,yes,yes,No Risk
3474,no_checking,33,outstanding_credit,other,7634,500_to_1000,greater_7,5,male,guarantor,4,unknown,65,none,free,2,skilled,1,yes,yes,Risk
3475,no_checking,33,outstanding_credit,other,8575,unknown,4_to_7,5,male,none,4,unknown,45,stores,free,2,unskilled,2,yes,yes,Risk
3476,no_checking,33,outstanding_credit,other,9564,greater_1000,greater_7,4,male,co-applicant,5,unknown,57,none,free,2,skilled,2,yes,no,Risk
3477,no_checking,33,outstanding_credit,radio_tv,7233,500_to_1000,greater_7,5,male,co-applicant,5,unknown,34,none,free,2,management_self-employed,2,yes,yes,Risk
3478,no_checking,33,outstanding_credit,radio_tv,8499,500_to_1000,greater_7,5,female,guarantor,6,unknown,58,none,free,2,skilled,1,yes,yes,Risk
3479,no_checking,33,outstanding_credit,repairs,2943,greater_1000,4_to_7,4,male,none,3,savings_insurance,30,none,own,2,skilled,1,none,yes,Risk
3480,no_checking,33,outstanding_credit,repairs,4798,500_to_1000,4_to_7,4,male,none,5,unknown,49,none,free,2,skilled,1,yes,yes,Risk
3481,no_checking,33,outstanding_credit,repairs,5034,500_to_1000,greater_7,4,female,none,3,car_other,43,none,own,2,skilled,1,yes,yes,Risk
3482,no_checking,33,outstanding_credit,repairs,5152,500_to_1000,4_to_7,4,female,none,4,car_other,51,stores,own,2,unskilled,2,yes,yes,Risk
3483,no_checking,33,outstanding_credit,repairs,5363,500_to_1000,4_to_7,4,male,none,3,savings_insurance,49,stores,own,2,unemployed,2,yes,yes,Risk
3484,no_checking,33,outstanding_credit,repairs,5595,unknown,greater_7,5,male,co-applicant,4,unknown,54,none,free,2,skilled,2,yes,yes,Risk
3485,no_checking,33,outstanding_credit,repairs,5717,unknown,greater_7,5,male,co-applicant,5,unknown,54,none,free,2,skilled,2,yes,yes,Risk
3486,no_checking,33,outstanding_credit,repairs,6036,greater_1000,4_to_7,3,male,none,2,car_other,48,none,own,2,skilled,1,yes,yes,No Risk
3487,no_checking,33,outstanding_credit,vacation,5302,unknown,4_to_7,4,female,none,3,savings_insurance,49,stores,own,2,unskilled,1,none,yes,No Risk
3488,no_checking,33,outstanding_credit,vacation,7236,unknown,greater_7,5,male,co-applicant,4,car_other,43,stores,own,2,unskilled,2,none,yes,No Risk
3489,no_checking,33,outstanding_credit,vacation,7786,500_to_1000,greater_7,5,male,co-applicant,5,unknown,47,none,free,2,management_self-employed,2,yes,yes,Risk
3490,no_checking,33,outstanding_credit,vacation,8185,500_to_1000,greater_7,4,male,co-applicant,4,unknown,53,none,free,3,skilled,1,yes,yes,Risk
3491,no_checking,33,prior_payments_delayed,appliances,3980,500_to_1000,greater_7,5,female,none,5,unknown,39,stores,own,2,unskilled,2,yes,yes,Risk
3492,no_checking,33,prior_payments_delayed,appliances,4454,500_to_1000,1_to_4,4,male,none,3,car_other,25,none,own,1,skilled,1,none,yes,No Risk
3493,no_checking,33,prior_payments_delayed,appliances,4813,greater_1000,4_to_7,4,female,none,4,car_other,42,none,free,3,skilled,2,yes,yes,Risk
3494,no_checking,33,prior_payments_delayed,appliances,4983,greater_1000,greater_7,5,male,none,5,car_other,45,none,own,2,skilled,1,yes,yes,Risk
3495,no_checking,33,prior_payments_delayed,appliances,5009,500_to_1000,4_to_7,4,male,none,4,savings_insurance,45,none,own,2,skilled,1,none,yes,No Risk
3496,no_checking,33,prior_payments_delayed,appliances,5799,500_to_1000,greater_7,4,male,none,3,car_other,46,none,free,2,skilled,1,yes,yes,Risk
3497,no_checking,33,prior_payments_delayed,appliances,5866,500_to_1000,4_to_7,4,female,none,4,car_other,41,none,free,3,skilled,2,yes,yes,Risk
3498,no_checking,33,prior_payments_delayed,appliances,6805,100_to_500,4_to_7,3,female,none,4,savings_insurance,47,none,own,2,skilled,1,none,yes,Risk
3499,no_checking,33,prior_payments_delayed,appliances,7048,100_to_500,4_to_7,3,male,co-applicant,4,savings_insurance,49,none,free,2,skilled,2,yes,yes,Risk
3500,no_checking,33,prior_payments_delayed,appliances,7072,greater_1000,greater_7,4,male,co-applicant,3,savings_insurance,41,none,free,2,skilled,2,yes,yes,Risk
3501,no_checking,33,prior_payments_delayed,appliances,7433,greater_1000,greater_7,5,male,co-applicant,5,unknown,44,stores,own,2,unskilled,2,yes,no,Risk
3502,no_checking,33,prior_payments_delayed,appliances,7860,500_to_1000,4_to_7,5,male,none,3,savings_insurance,44,none,free,3,skilled,1,yes,yes,No Risk
3503,no_checking,33,prior_payments_delayed,appliances,8028,greater_1000,greater_7,5,male,co-applicant,3,car_other,28,none,free,3,management_self-employed,2,yes,yes,Risk
3504,no_checking,33,prior_payments_delayed,business,2776,unknown,greater_7,5,male,none,3,car_other,29,none,own,1,skilled,1,none,yes,No Risk
3505,no_checking,33,prior_payments_delayed,business,5204,500_to_1000,1_to_4,3,female,none,3,savings_insurance,53,none,own,1,skilled,1,none,yes,No Risk
3506,no_checking,33,prior_payments_delayed,business,8495,100_to_500,4_to_7,5,male,none,3,car_other,50,none,free,2,management_self-employed,2,yes,yes,No Risk
3507,no_checking,33,prior_payments_delayed,business,10525,500_to_1000,4_to_7,5,male,none,4,unknown,45,none,free,3,management_self-employed,2,yes,yes,Risk
3508,no_checking,33,prior_payments_delayed,education,6446,100_to_500,1_to_4,4,female,none,4,car_other,54,bank,own,2,unskilled,1,none,yes,No Risk
